timestamp,energy_kw,hour,day_of_week,is_weekend,is_overnight,roll_24hr_mean,roll_24hr_std,anomaly,is_anomaly,z_score,overnight_spike,weekend_spike,big_spike,drop,explanation,baseline_kw,excess_kw,excess_kw_anomaly,excess_kwh_anomaly,cost_impact,recommended_action,priority
2016-05-22 12:00:00,7.1204,12,6,True,False,6.075091666666666,1.340043779270782,1,False,0.7800553605063293,False,False,False,False,,,,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
2016-05-22 13:00:00,7.8355,13,6,True,False,6.074175,1.338778425427937,1,False,1.3156209919031199,False,False,False,False,,,,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
2016-05-22 14:00:00,7.6405,14,6,True,False,6.054295833333334,1.310357408754397,1,False,1.210512609818786,False,False,False,False,,,,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
2016-05-22 15:00:00,8.2676,15,6,True,False,6.080466666666667,1.3490938274865543,1,False,1.621186969188124,False,False,False,False,,6.080466666666666,2.1871333333333336,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
2016-05-22 16:00:00,7.8885,16,6,True,False,6.058629166666667,1.3134743040399344,1,False,1.3931531265629524,False,False,False,False,,6.152788,1.7357119999999995,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
2016-05-22 17:00:00,6.9343,17,6,True,False,6.010741666666667,1.2561361498197794,1,False,0.7352374449742873,False,False,False,False,,6.182846153846153,0.7514538461538471,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
2016-05-22 18:00:00,6.5112,18,6,True,False,5.979525,1.2328231948591046,1,False,0.4312662206690257,False,False,False,False,,6.195007407407407,0.3161925925925928,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
2016-05-22 19:00:00,5.4351,19,6,True,False,5.9094291666666665,1.2129793813363452,1,False,-0.39104470691339827,False,False,False,False,,6.167867857142857,-0.7327678571428571,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
2016-05-22 20:00:00,6.1472,20,6,True,False,5.902762499999999,1.211136426384418,1,False,0.2018249097913069,False,False,False,False,,6.167155172413793,-0.019955172413792965,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
2016-05-22 21:00:00,5.7711,21,6,True,False,5.886591666666667,1.2101541784333563,1,False,-0.09543549799264474,False,False,False,False,,6.153953333333334,-0.38285333333333416,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
2016-05-22 22:00:00,4.8899,22,6,True,False,5.865545833333333,1.2233948450677756,1,False,-0.7974905544736726,False,False,False,False,,6.113177419354838,-1.2232774193548384,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
2016-05-22 23:00:00,4.9009,23,6,True,False,5.8415791666666665,1.2369153723043282,1,False,-0.7605040633573948,False,False,False,False,,6.07529375,-1.1743937500000001,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
2016-05-23 00:00:00,4.989,0,0,False,True,5.837454166666667,1.239699700305847,1,False,-0.6844029779609891,False,False,False,False,,6.0423757575757575,-1.0533757575757576,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
2016-05-23 01:00:00,4.9430000000000005,1,0,False,True,5.857416666666666,1.2203261530058862,1,False,-0.7493215354061615,False,False,False,False,,6.010041176470588,-1.0670411764705872,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
2016-05-23 02:00:00,4.4008,2,0,False,True,5.8257,1.248747045085071,1,False,-1.1410637611582324,False,False,False,False,,5.964062857142857,-1.563262857142857,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
2016-05-23 03:00:00,4.5889,3,0,False,True,5.807029166666667,1.264305125348262,1,False,-0.9634772035991904,False,False,False,False,,5.925863888888888,-1.3369638888888886,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
2016-05-23 04:00:00,4.3088,4,0,False,True,5.760645833333334,1.2989889144953795,1,False,-1.1176737669830967,False,False,False,False,,5.8821594594594595,-1.5733594594594598,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
2016-05-23 05:00:00,4.1768,5,0,False,True,5.7260124999999995,1.3306236727687542,1,False,-1.1642754684924603,False,False,False,False,,5.837281578947368,-1.6604815789473681,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
2016-05-23 06:00:00,4.2528,6,0,False,True,5.701466666666666,1.352889105859613,1,False,-1.0707948348406553,False,False,False,False,,5.796653846153847,-1.543853846153847,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
2016-05-23 07:00:00,3.3146,7,0,False,False,5.65725,1.4140586529253458,1,False,-1.6566851701332355,False,False,False,False,,5.734602499999999,-2.4200024999999994,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
2016-05-23 08:00:00,4.905,8,0,False,False,5.701137500000001,1.3712825741246135,1,False,-0.5805787333863198,False,False,False,False,,5.714368292682926,-0.809368292682926,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
2016-05-23 09:00:00,8.0495,9,0,False,False,5.817491666666666,1.4482702570027604,1,False,1.5411545756332408,False,False,False,False,,5.769966666666667,2.279533333333333,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
2016-05-23 10:00:00,9.6058,10,0,False,False,5.9803125,1.641088790834358,1,False,2.2091964312039076,False,False,False,False,,5.859172093023256,3.7466279069767445,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
2016-05-23 11:00:00,12.0633,11,0,False,False,6.205854166666666,2.0565479970887415,1,False,2.848193108852874,False,False,False,False,,6.000175,6.063125,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Medium
2016-05-23 12:00:00,12.0543,12,0,False,False,6.411433333333334,2.374040582537762,1,False,2.3769040462798867,False,False,False,False,,6.134711111111112,5.919588888888888,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
2016-05-23 13:00:00,11.2222,13,0,False,False,6.552545833333333,2.556043002968723,1,False,1.8269075133881103,False,False,False,False,,6.245308695652174,4.976891304347827,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
2016-05-23 14:00:00,13.0745,14,0,False,False,6.7789625,2.877114178238252,1,False,2.1881430871314804,False,False,False,False,,6.390610638297872,6.683889361702128,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
2016-05-23 15:00:00,13.6626,15,0,False,False,7.003754166666666,3.192005982747359,1,False,2.0861006744110377,False,False,False,False,,6.542110416666667,7.120489583333333,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
2016-05-23 16:00:00,14.7098,16,0,False,False,7.287974999999999,3.5570283278932138,1,False,2.0865240070763957,False,False,False,False,,6.708797959183674,8.001002040816324,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
2016-05-23 17:00:00,10.8601,17,0,False,False,7.45155,3.629583700886252,1,False,0.9391021893689124,False,False,False,False,,6.791824,4.068275999999999,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
2016-05-23 18:00:00,7.4244,18,0,False,False,7.4896,3.6240796258888435,1,False,-0.017990774687796474,False,False,False,False,,6.804227450980393,0.6201725490196077,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
2016-05-23 19:00:00,6.6033,19,0,False,False,7.538275,3.6030700520830017,1,False,-0.25949398332110507,False,False,False,False,,6.800363461538462,-0.19706346153846166,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
2016-05-23 20:00:00,6.2772,20,0,False,False,7.543691666666668,3.600984972369629,1,False,-0.3517070124936547,False,False,False,False,,6.790492452830189,-0.5132924528301892,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
2016-05-23 21:00:00,7.1494,21,0,False,False,7.601120833333333,3.5824291237843657,1,False,-0.12609344601803293,False,False,False,False,,6.797138888888889,0.3522611111111109,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
2016-05-23 22:00:00,5.363,22,0,False,False,7.620833333333334,3.5681349670645055,1,False,-0.632776886013044,False,False,False,False,,6.771063636363636,-1.4080636363636359,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
2016-05-23 23:00:00,5.275,23,0,False,False,7.636420833333333,3.55653452296268,1,False,-0.6639667963538315,False,False,False,False,,6.744348214285714,-1.4693482142857137,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
2016-05-24 00:00:00,5.1389999999999985,0,1,False,True,7.642670833333334,3.551808516367179,1,False,-0.7049002844033134,False,False,False,False,,6.716184210526316,-1.5771842105263172,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
2016-05-24 01:00:00,4.8269,1,1,False,True,7.637833333333334,3.5557221922425004,1,False,-0.7905379501992399,False,False,False,False,,6.683610344827587,-1.8567103448275866,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
2016-05-24 02:00:00,4.8319,2,1,False,True,7.655795833333333,3.539711487442123,1,False,-0.7977757066788359,False,False,False,False,,6.652225423728813,-1.8203254237288133,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
2016-05-24 03:00:00,4.6599,3,1,False,True,7.658754166666665,3.5370655503973896,1,False,-0.8478367516626159,False,False,False,False,,6.619020000000001,-1.9591200000000004,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
2016-05-24 04:00:00,4.7519,4,1,False,True,7.677216666666666,3.5199344100443843,1,False,-0.8310713569886604,False,False,False,False,,6.588411475409836,-1.8365114754098357,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
2016-05-24 05:00:00,4.2218,5,1,False,True,7.679091666666667,3.518000190933169,1,False,-0.982743456233185,False,False,False,False,,6.5502403225806445,-2.3284403225806445,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
2016-05-24 06:00:00,4.7339,6,1,False,True,7.6991375,3.4989471597601325,1,False,-0.8474656416941373,False,False,False,False,,6.521409523809523,-1.7875095238095229,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
2016-05-24 07:00:00,3.7817,7,1,False,False,7.7185999999999995,3.474713468074369,1,False,-1.1330142862633699,False,False,False,False,,6.4786015625,-2.6969015625,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
2016-05-24 08:00:00,4.8599,8,1,False,False,7.716720833333333,3.476313081535014,1,False,-0.8217961864562164,False,False,False,False,,6.453698461538462,-1.5937984615384622,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
2016-05-24 09:00:00,6.1182,9,1,False,False,7.6362499999999995,3.490598704719768,1,False,-0.4348967407646682,False,False,False,False,,6.448615151515152,-0.3304151515151519,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
2016-05-24 10:00:00,8.9817,10,1,False,False,7.610245833333334,3.477588517296731,1,False,0.39436930500700884,False,False,False,False,,6.486422388059702,2.495277611940298,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
2016-05-24 11:00:00,11.0071,11,1,False,False,7.5662375,3.4250721910275144,1,False,1.0046102120165088,False,False,False,False,,6.5529029411764705,4.454197058823529,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
2016-05-24 12:00:00,12.6094,12,1,False,False,7.589366666666667,3.458409365548006,1,False,1.4515439911023602,False,False,False,False,,6.640678260869565,5.9687217391304355,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
2016-05-24 13:00:00,11.8783,13,1,False,False,7.6167041666666675,3.4908154509499063,1,False,1.220802386495019,False,False,False,False,,6.715501428571429,5.162798571428571,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
2016-05-24 14:00:00,9.4828,14,1,False,False,7.46705,3.31944529952246,1,False,0.6072550736986048,False,False,False,False,,6.7544774647887325,2.7283225352112668,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
2016-05-24 15:00:00,9.2708,15,1,False,False,7.284058333333334,3.075114028838985,1,False,0.646070892992792,False,False,False,False,,6.789426388888889,2.4813736111111107,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
2016-05-24 16:00:00,7.9845,16,1,False,False,7.0038375,2.6454219252220748,1,False,0.3707017359499944,False,False,False,False,,6.805797260273972,1.1787027397260275,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
2016-05-24 17:00:00,8.8667,17,1,False,False,6.920779166666666,2.5486044133278263,1,False,0.7635240773959339,False,False,False,False,,6.833647297297298,2.033052702702702,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
2016-05-24 18:00:00,7.4074,18,1,False,False,6.920070833333334,2.5484607146922484,1,False,0.19122490837592365,False,False,False,False,,6.841297333333333,0.5661026666666666,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
2016-05-24 19:00:00,7.3414,19,1,False,False,6.950825000000001,2.5489253591081016,1,False,0.15323124257222892,False,False,False,False,,6.847877631578948,0.49352236842105235,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
2016-05-24 20:00:00,6.7403,20,1,False,False,6.970120833333333,2.545354553073395,1,False,-0.09029030280116948,False,False,False,False,,6.846480519480519,-0.10618051948051832,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
2016-05-24 21:00:00,8.1626,21,1,False,False,7.0123375,2.556833784503033,1,False,0.4498776991182373,False,False,False,False,,6.863353846153846,1.2992461538461537,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
2016-05-24 22:00:00,5.9491,22,1,False,False,7.036758333333334,2.5431581169391806,1,False,-0.42768018476271,False,False,False,False,,6.851781012658228,-0.9026810126582285,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
2016-05-24 23:00:00,6.9133,23,1,False,False,7.105020833333334,2.5156522091444207,1,False,-0.07621118397703262,False,False,False,False,,6.852549999999999,0.060750000000000526,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
2016-05-25 00:00:00,5.3420000000000005,0,2,False,True,7.113479166666667,2.509087192062723,1,False,-0.7060253514786513,False,False,False,False,,6.833901234567902,-1.4919012345679015,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
2016-05-25 01:00:00,5.8881,1,2,False,True,7.1576958333333325,2.4761744113045205,1,False,-0.5127247206566814,False,False,False,False,,6.822367073170731,-0.934267073170731,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
2016-05-25 02:00:00,5.8701,2,2,False,True,7.2009541666666665,2.4426177993896103,1,False,-0.5448474857586135,False,False,False,False,,6.810893975903615,-0.940793975903615,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
2016-05-25 03:00:00,5.9682,3,2,False,True,7.255466666666667,2.397627335090053,1,False,-0.5368918880040704,False,False,False,False,,6.800861904761904,-0.8326619047619035,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
2016-05-25 04:00:00,5.9061,4,2,False,True,7.303558333333334,2.356449283749615,1,False,-0.5930356078403175,False,False,False,False,,6.7903352941176465,-0.8842352941176461,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
2016-05-25 05:00:00,5.6731,5,2,False,True,7.364029166666666,2.291658056000954,1,False,-0.7378627724318579,False,False,False,False,,6.777344186046511,-1.104244186046511,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
2016-05-25 06:00:00,5.5351,6,2,False,True,7.397412499999999,2.257255726937799,1,False,-0.8250339019081451,False,False,False,False,,6.76306551724138,-1.2279655172413797,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
2016-05-25 07:00:00,5.4941,7,2,False,False,7.4687624999999995,2.163096818234071,1,False,-0.9128867849808463,False,False,False,False,,6.748645454545454,-1.254545454545454,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
2016-05-25 08:00:00,5.6621,8,2,False,False,7.502187500000001,2.126926469429235,1,False,-0.8651392168220051,False,False,False,False,,6.736437078651686,-1.074337078651686,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
2016-05-25 09:00:00,7.1824,9,2,False,False,7.546529166666667,2.1078262756315493,1,False,-0.1727510330791211,False,False,False,False,,6.741392222222221,0.441007777777779,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
2016-05-25 10:00:00,9.8369,10,2,False,False,7.5821625,2.140124301512398,1,False,1.053554458685697,False,False,False,False,,6.775408791208791,3.0614912087912094,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
2016-05-25 11:00:00,10.8061,11,2,False,False,7.573787500000001,2.1264885256772423,1,False,1.5200234851822563,False,False,False,False,,6.819220652173913,3.986879347826088,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
2016-05-25 12:00:00,11.7683,12,2,False,False,7.538741666666667,2.0452701975037715,1,False,2.0679704512858303,False,False,False,False,,6.872436559139786,4.895863440860214,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
2016-05-25 13:00:00,14.3918,13,2,False,False,7.643470833333333,2.322680230191197,1,False,2.905406038656971,False,False,False,False,,6.952429787234043,7.439370212765957,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Medium
2016-05-25 14:00:00,12.9495,14,2,False,False,7.787916666666667,2.539697540647514,1,False,2.0323614330930724,False,False,False,False,,7.015556842105263,5.9339431578947375,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
2016-05-25 15:00:00,13.6656,15,2,False,False,7.971033333333334,2.796697742239817,1,False,2.0361752293281454,False,False,False,False,,7.0848281250000005,6.580771874999999,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
2016-05-25 16:00:00,13.0925,16,2,False,False,8.183866666666667,2.9857415276853665,1,False,1.644024872152496,False,False,False,False,,7.146762886597938,5.945737113402061,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
2016-05-25 17:00:00,11.2472,17,2,False,False,8.283054166666668,3.048297035050053,1,False,0.9723940282888673,False,False,False,False,,7.188604081632653,4.058595918367346,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
2016-05-25 18:00:00,8.5406,18,2,False,False,8.330270833333332,3.0429154671822025,1,False,0.06912093646210836,False,False,False,False,,7.202260606060607,1.3383393939393926,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
2016-05-25 19:00:00,7.7895,19,2,False,False,8.348941666666667,3.0379548011516886,1,False,-0.1841507538079836,False,False,False,False,,7.208133,0.5813670000000002,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
2016-05-25 20:00:00,7.2354,20,2,False,False,8.369570833333333,3.028221813781177,1,False,-0.3745336052239695,False,False,False,False,,7.20840297029703,0.026997029702970465,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
2016-05-25 21:00:00,8.6017,21,2,False,False,8.387866666666666,3.0282434458834793,1,False,0.07061299302868579,False,False,False,False,,7.2220627450980395,1.3796372549019598,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
2016-05-25 22:00:00,7.0604,22,2,False,False,8.434170833333333,2.997673514792138,1,False,-0.45827900421924106,False,False,False,False,,7.220493203883494,-0.1600932038834948,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
2016-05-25 23:00:00,6.5573,23,2,False,False,8.4193375,3.006394524836587,1,False,-0.619358997835193,False,False,False,False,,7.214116346153846,-0.6568163461538461,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
2016-05-26 00:00:00,6.0162,0,3,False,True,8.447429166666668,2.979418598445762,1,False,-0.8160079177645388,False,False,False,False,,7.20270761904762,-1.1865076190476191,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
2016-05-26 01:00:00,6.0102,1,3,False,True,8.452516666666666,2.9749593222891937,1,False,-0.8209580038181274,False,False,False,False,,7.1914575471698114,-1.1812575471698112,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
2016-05-26 02:00:00,6.0552,2,3,False,True,8.460229166666666,2.96820566548051,1,False,-0.8102636534376826,False,False,False,False,,7.180838317757009,-1.1256383177570086,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
2016-05-26 03:00:00,5.8521,3,3,False,True,8.455391666666666,2.972535141258133,1,False,-0.8757816284603505,False,False,False,False,,7.168535185185186,-1.3164351851851857,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
2016-05-26 04:00:00,5.8221,4,3,False,True,8.451891666666667,2.975715053404473,1,False,-0.8837511722293302,False,False,False,False,,7.156182568807339,-1.3340825688073394,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
2016-05-26 05:00:00,5.369,5,3,False,True,8.439220833333334,2.9886810128388803,1,False,-1.0272828783480645,False,False,False,False,,7.139935454545454,-1.7709354545454543,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
2016-05-26 06:00:00,5.5641,6,3,False,True,8.440429166666666,2.98746143121972,1,False,-0.9628004353824643,False,False,False,False,,7.125738738738739,-1.561638738738739,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
2016-05-26 07:00:00,5.024,7,3,False,False,8.420841666666666,3.009082035946841,1,False,-1.12886309714644,False,False,False,False,,7.1069732142857145,-2.0829732142857145,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
2016-05-26 08:00:00,4.8679,8,3,False,False,8.38775,3.0448936268990496,1,False,-1.1559845535834536,False,False,False,False,,7.087158407079646,-2.2192584070796464,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
2016-05-26 09:00:00,7.9045,9,3,False,False,8.4178375,3.0360200730866054,1,False,-0.1690823801036694,False,False,False,False,,7.094328070175438,0.8101719298245618,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
2016-05-26 10:00:00,7.8505,10,3,False,False,8.335070833333333,3.0226991759423845,1,False,-0.16031063798542192,False,False,False,False,,7.100903478260869,0.7495965217391314,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
2016-05-26 11:00:00,8.6277,11,3,False,False,8.244304166666668,2.9776432004376097,1,False,0.1287581511703576,False,False,False,False,,7.114065517241379,1.5136344827586221,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
2016-05-26 12:00:00,11.4822,12,3,False,False,8.232383333333333,2.9634605939482426,1,False,1.096628945666833,False,False,False,False,,7.1514,4.330800000000001,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
2016-05-26 13:00:00,10.468,13,3,False,False,8.068891666666667,2.7059220844074705,1,False,0.8866139742743839,False,False,False,False,,7.179506779661017,3.2884932203389834,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
2016-05-26 14:00:00,11.4032,14,3,False,False,8.0044625,2.6010363909014207,1,False,1.3066858702511754,False,False,False,False,,7.215000000000001,4.188199999999999,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
2016-05-26 15:00:00,11.0571,15,3,False,False,7.8957749999999995,2.4010014543301845,1,False,1.3166693399117186,False,False,False,False,,7.2470175,3.8100825,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
2016-05-26 16:00:00,11.0741,16,3,False,False,7.811675,2.2410850949542493,1,False,1.4557345490116698,False,False,False,False,,7.278646280991735,3.7954537190082647,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
2016-05-26 17:00:00,11.2272,17,3,False,False,7.810841666666666,2.239755398119582,1,False,1.525326531728235,False,False,False,False,,7.311011475409836,3.916188524590164,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
2016-05-26 18:00:00,8.8007,18,3,False,False,7.821679166666667,2.24406512983434,1,False,0.4362711314914495,False,False,False,False,,7.323122764227643,1.4775772357723582,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
2016-05-26 19:00:00,7.9615,19,3,False,False,7.828845833333333,2.244232538129524,1,False,0.05910892227648948,False,False,False,False,,7.328270967741935,0.6332290322580647,0.0,0.0,0.0,Review energy trends and investigate potential causes.,Low
